ladder,rung,gamma,k
spin,1,0.4256799123327416,0.9553790902066202
spin,1,2.582437558200461,0.07614819489229684
spin,1,2.008425732841822,0.28810326428789584
spin,1,1.7012226733745195,0.4349715600765664
spin,1,1.6911333127284298,0.43997661848483494
spin,1,1.7490409851388444,0.4113488416596846
spin,1,2.158893568559034,0.22261053125149602
spin,1,0.5748935016794464,0.9196251075766984
spin,1,1.3883632772577916,0.5907113908011594
spin,1,0.5693626590464704,0.9211223668759639
spin,1,3.008930103466334,0.004393388977370296
spin,1,1.7743332132542522,0.39893276742795053
spin,1,0.9684220945362416,0.7833002092785541
spin,1,2.3624185477214263,0.14425293508299164
spin,1,0.6111304467762154,0.9094999490459151
spin,1,1.3097246695844194,0.6290580214300832
spin,1,1.6840699789920717,0.44348421332307025
spin,1,1.4110779511628129,0.5795200865201526
spin,1,1.7726067048770497,0.39977835234436954
spin,1,1.8894831348982462,0.3433401192576894
spin,1,1.6490303553981642,0.46092287651527253
spin,1,2.146472152448986,0.22779909293423617
spin,1,0.6623709540036609,0.8942681702826258
spin,1,0.7351532554100095,0.8708639867907374
spin,1,1.3541433804335647,0.6074810128420421
spin,1,0.7906088645834183,0.8517063381331421
spin,1,2.0244902755330605,0.28085561781033497
spin,1,1.936346012388972,0.3212686425506116
spin,1,1.7032453893391724,0.43396892574011015
spin,1,1.2367825687957186,0.6639187965095236
spin,1,1.7874051565433873,0.3925405298988743
spin,1,2.0949372996164217,0.24976525847414335
spin,1,0.7596244912800587,0.8625473278207084
spin,1,2.571030820450966,0.0792011704326384
spin,1,1.9004398215496725,0.338147130623972
spin,1,1.593129820267807,0.4888341815412269
spin,1,2.117067125676388,0.24024781679383508
spin,1,1.388903362439938,0.5904458162976884
spin,1,2.009070209658082,0.2878114380239566
spin,1,1.6586059016007808,0.4561516123164448
spin,1,1.6308081819476639,0.4700120798524382
spin,1,2.649543185936237,0.05931676314394223
spin,1,1.9578338287103167,0.3112766452638722
spin,1,1.942252072562796,0.31851386004681115
spin,1,1.9037411168680531,0.3365862422724363
spin,1,2.334204563568287,0.1543060741022135
spin,1,2.7191423863214013,0.0439564608920765
spin,1,1.726123944922831,0.42264810925582297
spin,1,0.5044462889801851,0.9377211148806209
spin,1,0.6863162453965862,0.8867928117761441
spin,1,1.8834253232055191,0.34621936956404886
spin,1,1.8912392732308971,0.34250650490574425
spin,1,0.48638596229221204,0.9420139762133668
spin,1,2.051188985980831,0.26893628668100106
spin,1,1.0192091880915604,0.7620198223501238
spin,1,0.8845995403083773,0.8167996862287733
spin,1,0.6765349425484777,0.8898734251688143
spin,1,2.513819357480438,0.0953313225157764
spin,1,2.3027650597234586,0.1658323044616416
spin,1,0.2890284896705405,0.9792606143993418
spin,1,1.9364302895002348,0.32122928883326074
spin,1,1.4848776819549474,0.5429064875419026
spin,1,1.4636731336255961,0.5534592154129994
spin,1,2.2703425632390015,0.17806471829182455
spin,1,1.1730916144285257,0.6936516092304491
spin,1,2.0623574657411963,0.26399862084656506
spin,1,1.9734705087035471,0.3040599841965117
spin,1,0.5341932403219892,0.9303398342326159
spin,1,1.5445760991764799,0.5131086116595702
spin,1,1.6814745446668833,0.4447738028363915
spin,1,1.3349414408689306,0.6168371445750234
spin,1,0.3186580288763553,0.9748283512320265
spin,1,1.6026705474703784,0.4840655881187358
spin,1,1.1287483762948403,0.7138957285878047
spin,1,2.6586092416429676,0.05719335007089902
spin,1,0.37102200900059357,0.965978642267559
spin,1,1.6073663874617239,0.4817190450338794
spin,1,1.9151880694020278,0.3311879006903554
spin,1,1.249238145483538,0.6580226295167882
spin,1,0.8229388421692825,0.8400347710423366
spin,1,2.681260019064084,0.052047612255970675
spin,1,1.5952366782368332,0.4877810408238769
spin,1,1.2773652057494564,0.6446191930919767
spin,1,2.3518156346121994,0.14799815327395321
spin,1,0.4393590040067833,0.9525122514107114
spin,1,0.8848481177008254,0.8167035190855697
spin,1,3.026948927692411,0.003282198729813273
spin,1,1.113502357361257,0.7207608695254315
spin,1,1.206332318063386,0.6782242805239157
spin,1,0.940977426600898,0.7944992073284695
spin,1,1.6145395676273695,0.47813535403545654
spin,1,0.7611636513088988,0.8620169279179966
spin,1,1.809343330167306,0.38185448739836114
spin,1,1.8022247635753343,0.38531594431676247
spin,1,0.607611305546162,0.9105070417355438
spin,1,0.74125636626191,0.8688104117747075
spin,1,1.4883021823074916,0.5412003051537688
spin,1,0.549265403118942,0.9264541282040607
spin,1,1.0859076846799125,0.7330549205134953
spin,1,1.6902716555451167,0.4404043536560654
spin,1,0.508591619289716,0.9367155906380686
spin,1,0.93528662152432,0.7967938932856656
spin,1,1.7270421922601593,0.42219454569735776
spin,1,1.130877038379245,0.7129332198692685
spin,1,1.3630765648288827,0.6031146082733264
spin,1,0.994498340055986,0.7724617963698157
spin,1,0.8022208022692805,0.847555943278542
spin,1,2.4605834942875617,0.11153111470584966
spin,1,1.9113056100490566,0.333016410982092
spin,1,0.5455563808315329,0.9274193602753477
spin,1,1.8301238288816584,0.3717847007176544
spin,1,1.9129179090083557,0.3322567641802782
spin,1,0.6462021704397356,0.8991882233454592
spin,1,1.3068882772139878,0.630427639526829
spin,1,1.6858500574767483,0.44259996799644447
spin,1,1.7677449933497327,0.4021610496799888
spin,1,0.6760588996080438,0.890022405020693
spin,1,1.2629346754219721,0.6515107596841685
spin,1,1.6571900614571438,0.4568568486387105
spin,1,0.9959385136945925,0.7718577315174648
spin,1,2.4759677331644707,0.10673449067884587
spin,1,1.0931118833446367,0.7298620262450728
spin,1,2.611532622554087,0.0686116393649686
spin,1,1.2283682135746032,0.6678876109416315
spin,1,2.0739890369510765,0.25888752144163646
spin,1,1.509869181538513,0.5304447287349487
spin,1,1.9049836451989595,0.33599922174364244
spin,1,0.5738888965547186,0.9198980204965886
spin,1,2.431448333037573,0.12086610245834765
spin,1,2.1626567516641773,0.221047019053717
spin,1,1.380705917223188,0.5944738383934183
spin,1,0.7749532684326599,0.8572268660523615
spin,1,1.1593160385930605,0.6999832469476964
spin,1,1.4929153758990599,0.5389011221820236
spin,1,2.000678518877651,0.29161814191258606
spin,1,1.2499789530730627,0.6576711677676877
spin,1,2.8490850246271364,0.02123809931592063
spin,1,0.7384392388427348,0.8697600306190824
spin,1,0.2619983828086343,0.9829371517331091
spin,1,1.5573700419612355,0.5067129407277396
spin,1,2.4015867253583174,0.13076771930910494
spin,1,1.9397335424527324,0.31968781748869646
spin,1,2.3871416584012746,0.1356761699063361
spin,1,0.39942947417037084,0.960641508655553
spin,1,2.401572420878572,0.13077254204707897
spin,1,1.32919734610521,0.6196277362792484
spin,1,1.8489937077822731,0.36268860815136017
spin,1,1.344591668286871,0.6121402469880916
spin,1,0.5955916891385337,0.9139083534755511
spin,1,0.987533475233659,0.7753751341143287
spin,1,0.7773397738408083,0.8563909513088442
spin,1,1.2723402831911366,0.6470224285668726
spin,1,1.1128360323145463,0.7210597507537566
spin,1,1.680385504445159,0.44531502389747696
spin,1,1.8756968705431287,0.34990084615921335
spin,1,2.9667717678073844,0.007621145824171262
spin,1,0.36932960770381296,0.9662847801408297
spin,1,0.8256741594691551,0.8390308045596973
spin,1,1.641439480202792,0.46470779442356785
spin,1,2.3116712466928218,0.16253312284841345
spin,1,1.4139734444200485,0.5780904353022711
spin,1,1.6172361384538398,0.47678843949586264
spin,1,1.0111367327972862,0.7654488782125891
spin,1,1.183486385171519,0.6888494915801401
spin,1,1.8882670919409623,0.3439176411366701
spin,1,1.2909956820832242,0.6380820257949216
spin,1,0.7383564773853862,0.869787884149564
spin,1,1.6204724160706534,0.4751721696328543
spin,1,1.1580605775138868,0.700558422913279
spin,1,2.166505779976277,0.21945192701104108
spin,1,2.0187972162390184,0.28341771357714696
spin,1,2.0076160611999327,0.2884700173316494
spin,1,0.7049542581697303,0.8808205966093627
spin,1,2.523416412273275,0.09253161476195537
spin,1,2.556340856115145,0.08321349147547984
spin,1,2.0757338829638456,0.25812360493313213
spin,1,2.1607240815156095,0.2218495050402633
spin,1,1.7794676255567419,0.3964198973356508
spin,1,0.5182989861809187,0.9343315618782105
spin,1,1.8617454177026755,0.35656922163555393
spin,1,0.7430690643279949,0.8681978255647183
spin,1,0.7261764578415671,0.8738593766365945
spin,1,1.1351947022270819,0.7109779601829028
spin,1,2.0608805160857573,0.26464991525956
spin,1,1.7108344575538328,0.43020956388488557
spin,1,2.754536095334659,0.036987942970030795
spin,1,0.44274238829735435,0.951790085550925
spin,1,2.7212976531743123,0.04351569445995522
spin,1,2.1057376869311444,0.2451047037415323
spin,1,1.2250949731289151,0.6694283103666875
spin,1,1.0456553765670193,0.7506674836506813
spin,1,2.72154346197617,0.043465559593547275
spin,1,0.6806670216330449,0.8885765636271563
spin,1,2.3752479497319205,0.13977477583419276
spin,1,1.413685639532837,0.5782325686069604
spin,1,2.7674410400355476,0.034590986173346085
spin,1,1.1422798429031515,0.7077609394318064
spin,1,1.2158903730826411,0.6737510907636286
spin,1,2.4286237781244506,0.12178833831959648
spin,1,1.1231422126203607,0.7164259965541728
spin,1,1.6621201652909163,0.45440152468858463
spin,1,2.7449654532948817,0.03881540865244729
spin,1,2.0508495594176415,0.2690868040233565
spin,1,0.9993995906438708,0.7704037177514057
spin,1,2.1684112476262096,0.21866381076675306
spin,1,0.759038690779161,0.8627489711302406
spin,1,1.4891028893779614,0.5408012999411127
spin,1,1.5260387943342633,0.5223712953176427
spin,1,1.0335049648707526,0.7559054430333859
spin,1,0.9601115826646885,0.7867142874621025
spin,1,2.187971954466766,0.21063292483908552
spin,1,1.3192682787038417,0.6244421073096144
spin,1,2.2632576018286126,0.1807832495816633
spin,1,1.9119114084601827,0.33273093348236904
spin,1,2.413847510427063,0.1266618988735858
spin,1,0.3301232313106578,0.9730012020490553
spin,1,1.931684748861737,0.32344721723388375
spin,1,2.3061984597185186,0.1645572920105298
spin,1,1.0212288403504488,0.7611592258204519
spin,1,1.960243899307238,0.31016129402565656
spin,1,0.1869595618287969,0.9912869545379973
spin,1,1.424881150818961,0.5726989705538083
spin,1,1.7457166997718103,0.41298513690056565
spin,1,1.8379017040703551,0.3680297150012788
spin,1,1.6821222561104259,0.4444519402601683
spin,1,1.8325892773133128,0.3705935864192766
spin,1,0.8701515590202885,0.822355349444847
spin,1,0.7402574587554749,0.869147466465124
spin,1,2.5914888899318727,0.07376485923437044
spin,1,1.5947299724953208,0.4880343195884408
spin,1,1.537469891339416,0.5166601333949539
spin,1,1.4212565427112598,0.5744915342382783
spin,1,1.6099672670745186,0.48041953801131576
spin,1,0.09115691089698132,0.997924042524699
spin,1,1.1370590640146043,0.7101324635723044
spin,1,0.19416971432372493,0.9906041064775527
spin,1,0.8468912092115255,0.8311577632492734
spin,1,1.3771049511553453,0.5962412732686806
spin,1,1.463057381430073,0.5537653165481103
spin,1,0.13438150560223547,0.9954921925126096
spin,1,1.8865428650763283,0.3447369046384922
spin,1,2.792747199819984,0.030116010975337365
spin,1,1.9217446908813196,0.32810573976681895
spin,1,1.7251129349928214,0.42314756784320984
spin,1,0.7325113849157359,0.871748643918399
spin,1,1.988854340665573,0.2970067603890625
spin,1,0.9980076809943875,0.7709888555373412
spin,1,1.230312913217461,0.6669713967812458
spin,1,1.6556629938427228,0.45761758476432457
spin,1,2.80327746048706,0.028342405711868298
spin,1,1.7102610151911233,0.4304934897185476
spin,1,0.4536691668878512,0.9494225417711033
spin,1,0.7342663480672146,0.871161265638816
spin,1,1.4640512374190586,0.5532712433835508
spin,1,1.7975347193417788,0.38759970051293874
spin,1,0.34368321989064576,0.9707599836327925
spin,1,1.5922220534239317,0.48928795631098676
spin,1,1.6407855401254094,0.4650339564597362
spin,1,1.5321869019894203,0.5192999165440388
spin,1,1.664684949688974,0.4531246277534446
spin,1,1.1799796964411988,0.6904717985404532
spin,1,1.5273582849442222,0.5217121914317849
spin,1,1.6585248846585325,0.456191964861033
spin,1,1.1704311926699826,0.6948773135710092
spin,1,0.5079794136003686,0.9368645648367622
spin,1,2.381123113697669,0.13774377262484716
spin,1,1.2526202978946634,0.6564173301728501
spin,1,1.8959304077849013,0.34028207753301204
spin,1,0.6522085804000973,0.8973726276113372
spin,1,0.6814693231897069,0.8883239897783962
spin,1,1.9531455062142675,0.3134494781163661
spin,1,1.7901794665118211,0.3911862053888981
spin,1,2.0963079633745325,0.24917216478275508
spin,1,0.7642762789932236,0.8609416860233586
spin,1,0.23212317926968812,0.9865900818136666
spin,1,1.25963027849838,0.6530844478696872
spin,1,1.0071618739484554,0.7671309958052163
spin,1,2.2269998599175365,0.1949433693163901
spin,1,1.9006622170934375,0.3380419239875167
spin,1,2.492487753267533,0.10168740913952395
spin,1,1.5708339267501603,0.4999812000223726
spin,1,1.2096775298484848,0.6766605455465842
spin,1,2.251137727393713,0.185470774419585
spin,1,1.3750993898653374,0.5972251080996974
spin,1,2.0450087737886538,0.27168102986736076
spin,1,1.4746612975985662,0.5479935092590408
spin,1,1.6058038293852048,0.482499823700604
spin,1,1.724913245861755,0.4232462274676347
spin,1,2.253445543188975,0.18457461326984806
spin,1,0.20490960110157402,0.9895396913830337
spin,2,2.132878191809774,0.05453417869681645
spin,2,1.5380375268629716,0.2666446593491114
spin,2,2.034591157400987,0.07635681274183528
spin,2,1.17540068630767,0.4796762909542451
spin,2,2.8683052409711083,0.0003443096626267098
spin,2,1.268370662642459,0.4210949993128462
spin,2,1.0809289002711986,0.5405991136718896
spin,2,0.9600082363861618,0.6189859782286498
spin,2,1.924580086312088,0.10678199708450488
spin,2,2.47961371225248,0.011153750582681284
spin,2,2.0380805524659706,0.07549764067424515
spin,2,2.8895512726066457,0.0002495553589754427
spin,2,1.4481138999042968,0.3149313596426634
spin,2,0.28979712542022174,0.9587365517783336
spin,2,0.8267907266552402,0.7032839271223599
spin,2,1.736480554845511,0.17433663380206507
spin,2,1.4903026498203351,0.29181970378916555
spin,2,1.403840527390759,0.33999467815662393
spin,2,0.5038591549995202,0.8795868699106718
spin,2,1.2449439266037285,0.4356768586851438
spin,2,1.3329274876950628,0.38169661645243924
spin,2,0.38341189272448256,0.928711610882507
spin,2,1.807759775159202,0.14640111881074522
spin,2,1.1991692408627013,0.4645321641911317
spin,2,1.499520488006749,0.28687566417725874
spin,2,1.1742082404447203,0.4804385550258838
spin,2,0.33459862882772445,0.94531108414089
spin,2,0.6465622127270041,0.8083444799063891
spin,2,1.6780453934678905,0.19934279113431408
spin,2,1.5162094624463076,0.2780240715397146
spin,2,2.0174929773857606,0.08065921635419704
spin,2,1.153277140236944,0.4938533441109783
spin,2,1.9842591132495586,0.08946597691874568
spin,2,1.9917588238287403,0.08742692571925674
spin,2,0.6805103183663723,0.7896559305119555
spin,2,2.053419652197745,0.07179600738303853
spin,2,0.9353129737848987,0.6348636103279153
spin,2,1.2879394922667078,0.4090242622666408
spin,2,2.28470374808695,0.0297921361990254
spin,2,1.6072751590753138,0.23209715756760152
spin,2,1.762404965560246,0.1638475203278967
spin,2,0.5424321513988609,0.8616069314894544
spin,2,0.9988542445659244,0.5938752753795006
spin,2,2.4662255861117774,0.012047529909527033
spin,2,0.6453001269519025,0.809027657571571
spin,2,1.2286994159689426,0.4458655096568255
spin,2,1.1532251229058246,0.4938867591536549
spin,2,1.18825151553952,0.47147623505939124
spin,2,2.295500236128685,0.028406778258944346
spin,2,1.7672060990743825,0.16194612378544815
spin,2,0.6857388246295684,0.786725893604052
spin,2,1.4059628191531208,0.3387752747414883
spin,2,1.2297594541438712,0.4451988282188266
spin,2,0.4238126048416749,0.9134845162257147
spin,2,0.8300189819815988,0.7012904725386944
spin,2,2.302017672580182,0.0275926561821157
spin,2,1.7816054839360338,0.15632091134561563
spin,2,0.9915974275986819,0.5985758451020893
spin,2,1.6699895618010583,0.20293644253807988
spin,2,0.4704344407413483,0.8943214921816086
spin,2,0.5442521340291133,0.8607337550823061
spin,2,1.9634168358107689,0.09529234387869237
spin,2,2.7610183930018395,0.001279797769554493
spin,2,0.9111105400264013,0.650336276748094
spin,2,1.4521642428633035,0.3126789267367244
spin,2,1.1997816660408966,0.4641432842926141
spin,2,0.9059436530002796,0.6536263219979693
spin,2,2.3934545323003427,0.01782802719960427
spin,2,1.140099371392274,0.5023295461442785
spin,2,2.015251414412747,0.08123469807293024
spin,2,2.1943417627074386,0.04328125395440209
spin,2,1.957631166129923,0.09695157898266808
spin,2,2.4328471358697943,0.014498689357393093
spin,2,0.8639599035100523,0.6801559670282794
spin,2,2.7473738793886255,0.001470841204906467
spin,2,1.040869712903409,0.5666099966273377
spin,2,2.089533885535245,0.06355840044182305
spin,2,2.171377515898336,0.04727970696376653
spin,2,1.2613944306720444,0.42542287963559
spin,2,2.804574266286513,0.0007911618014532512
spin,2,1.1616054302598418,0.4885081436289727
spin,2,0.8647450140419108,0.6796635244362379
spin,2,1.7478024904201648,0.16970967864712477
spin,2,1.4173806929701998,0.33224533752661495
spin,2,0.7483586544601708,0.7506547540783136
spin,2,0.6397153338179078,0.8120404374358662
spin,2,1.8364945838802345,0.13594592592304533
spin,2,1.0859674066848628,0.5373307836696649
spin,2,1.4922276497034976,0.2907840200747174
spin,2,1.0779373538435304,0.5425401725982562
spin,2,2.143851878057945,0.052394752839071156
spin,2,0.9195577153127943,0.6449471071669726
spin,2,0.536270317240721,0.8645468922406808
spin,2,2.248739366955629,0.034746402927265524
spin,2,0.6169485724681729,0.8241440986023184
spin,2,1.4739181285313647,0.3007023797950173
spin,2,1.8446444636927368,0.13306511412986005
spin,2,2.733158525738718,0.0016915177537996846
spin,2,1.7341893918275884,0.1752816342634877
spin,2,1.073102373847656,0.5456780733563809
spin,2,1.14389882460277,0.49988345723969685
spin,2,2.4415584559467307,0.013827389742944568
spin,2,1.5280447547395901,0.27182592113610976
spin,2,2.3258324360035414,0.024756667731453262
spin,2,1.2308233688683634,0.44452995832048103
spin,2,1.4721436399114765,0.30167157730788446
spin,2,0.6986809661670917,0.7794164122439126
spin,2,1.9051864885822989,0.112831103778922
spin,2,1.2739689312510514,0.41763119100351614
spin,2,1.2543610796676006,0.4297987590865607
spin,2,0.8812049987905632,0.6693055612204809
spin,2,2.3514519306209807,0.021941705054223444
spin,2,0.806188991240625,0.7159306327339433
spin,2,2.6147141696223133,0.00459813542053198
spin,2,1.9270634526564276,0.10602245755217599
spin,2,1.637586510804828,0.217743306143922
spin,2,2.77770807766289,0.0010718640623538817
spin,2,1.681389339159101,0.19786140296134133
spin,2,2.152693433056918,0.050712831217633605
spin,2,1.8392134262994602,0.13498072103361072
spin,2,1.018192494749309,0.5813340322070302
spin,2,1.2288479421179557,0.44577208337471635
spin,2,1.7157742656763941,0.18298263853686597
spin,2,1.1396525460922233,0.5026173246024885
spin,2,1.8966651222855913,0.11555513118076427
spin,2,1.8292860672168973,0.13852511340657284
spin,2,0.782894605246552,0.730063310062852
spin,2,2.3372403727425732,0.023473612756562283
spin,2,2.6683077647519595,0.003020832461690454
spin,2,1.7975287090840637,0.15023579779601534
spin,2,0.3995860871487438,0.9227735897229494
spin,2,1.3699168263578807,0.3597187886360121
spin,2,2.0550945290141875,0.07139921162946906
spin,2,1.1315300436772968,0.5078525761979475
spin,2,1.56041605440818,0.25521697953383055
spin,2,0.07530520363587624,0.9971679108764325
spin,2,1.2718528566324006,0.41893948836609735
spin,2,0.6881332779412157,0.7853796038233176
spin,2,1.75819427471186,0.16552568879328333
spin,2,1.891846672395748,0.11711336069372787
spin,2,2.1220514701390183,0.05670188271538996
spin,2,1.5516065388429756,0.25968635579386296
spin,2,0.6563390557990381,0.803023454543283
spin,2,1.1204143732165865,0.5150282909430869
spin,2,0.9288421169410213,0.639009794086032
spin,2,1.701112915856627,0.18924759728573887
spin,2,2.028169438789459,0.07795466466697025
spin,2,0.3399634906943436,0.9435857489250307
spin,2,1.7099771674842381,0.18544567500119835
spin,2,0.9085873053719729,0.6519435798557953
spin,2,1.6051849218464986,0.23310461854495165
spin,2,1.8299018711167836,0.13830363877652427
spin,2,2.1140515842953587,0.05834028534141164
spin,2,1.0027401388973867,0.5913567958736153
spin,2,1.4433830590698982,0.3175710237163448
spin,2,2.4464419077557937,0.013460970173958064
spin,2,1.57958485529698,0.245625101377442
spin,2,2.0138321123253284,0.08160045579167423
spin,2,1.0898384763942681,0.5348205849206678
spin,2,0.9085159210617201,0.6519890346619654
spin,2,1.3545042362761448,0.3688191151195073
spin,2,1.0611343772636816,0.5534483508245793
spin,2,1.3118021675959604,0.3944520703121509
spin,2,2.3191262791952463,0.025533506467870608
spin,2,0.9480158220742524,0.6267064802716817
spin,2,1.99530706804982,0.08647275427543216
spin,2,1.3695189316215644,0.35995266196577563
spin,2,2.2595331421736207,0.03320368222942763
spin,2,1.6808836931538171,0.19808501780611795
spin,2,2.760182386845736,0.0012909427866542496
spin,2,1.782539677369471,0.1559599767581682
spin,2,1.1618297264179949,0.4883643214058224
spin,2,1.2384896228057212,0.43971779244804493
spin,2,1.6933112434771114,0.19262941042656925
spin,2,0.600746738302918,0.8325775438763894
spin,2,1.7711004164520425,0.16041332670582265
spin,2,2.2190611913561473,0.03924278151006337
spin,2,2.3538073361630345,0.021694816128242405
spin,2,1.5140903052217518,0.2791408499649392
spin,2,1.1580104973567629,0.49081424204562946
spin,2,1.122319233878327,0.5137977478062479
spin,2,0.026778574419633865,0.9996415075363609
spin,2,1.9623382339355269,0.09560028450465576
spin,2,2.114288420331545,0.05829133011119204
spin,2,0.7519647263653384,0.7485262439695646
spin,2,0.4871514973626357,0.887053031858204
spin,2,1.2703740208426073,0.41985451018825737
spin,2,0.8286251353579346,0.7021515529212125
spin,2,0.9577585552704879,0.6204356206644236
spin,2,0.3839895579105062,0.9285032215425552
spin,2,2.2935563251007514,0.028652816943797652
spin,2,2.0074802302990027,0.08325045972358777
spin,2,0.8513816428347256,0.6880242260397842
spin,2,1.4575182518344192,0.3097122663887165
spin,2,1.6502554533984237,0.21188734964838096
spin,2,1.030767361927367,0.5731707584527832
spin,2,1.6520798160141736,0.21105111087861722
spin,2,0.6249102421538907,0.8199444060227442
spin,2,1.1158409781982634,0.5179840708834789
spin,2,2.6525478124737103,0.003435016138093757
spin,2,2.2479158795747614,0.03486610212502258
spin,2,0.594682335301209,0.835694457611902
spin,2,1.1806758249952982,0.4763069297222921
spin,2,1.5907619628830219,0.24011748859376733
spin,2,1.9480783094275935,0.0997312266472923
spin,2,1.5201599831162944,0.27594781591610756
spin,2,1.5602803507539085,0.25528553653020786
spin,2,1.272129958581916,0.4187680976154551
spin,2,2.448720884905625,0.013292377883407942
spin,2,2.7188281342642955,0.0019378400362562234
spin,2,1.8111110263176267,0.1451578399084626
spin,2,1.8025703501111277,0.14833880058580998
spin,2,0.4340393914890468,0.9094239418760135
spin,2,1.4642357788089577,0.3060075558712173
spin,2,2.3793399007964107,0.0191431847787627
spin,2,0.5820998422157241,0.8420907383381222
spin,2,1.92610288961257,0.10631584209155105
spin,2,1.3948638591262021,0.3451716940363604
spin,2,1.2201824245281272,0.45123088322288146
spin,2,1.2770675989056668,0.4157175592850141
spin,2,0.6149239119426742,0.8252063155370268
spin,2,2.410567918518591,0.01632125742964534
spin,2,0.08461228739711117,0.9964257151126803
spin,2,1.7939144416324768,0.1516045123316901
spin,2,0.543457508518098,0.8611152631668968
spin,2,1.246460095800492,0.4347290340930951
spin,2,2.7498700510495278,0.001434410547167133
spin,2,2.07242507128296,0.06737807488655845
spin,2,1.5966328410300854,0.2372500242831155
spin,2,0.17868417133226716,0.9841417874805308
spin,2,1.7674829598033768,0.1618368715983796
spin,2,1.1731695981949852,0.48110268377163923
spin,2,1.1363299685166655,0.5047579569170275
spin,2,1.856483682172963,0.12894670055181578
spin,2,2.647746659413925,0.0035690878607943072
spin,2,1.976282813052251,0.09166790339577334
spin,2,1.0826458929523783,0.5394852195138077
spin,2,1.951956293823674,0.09859680384528252
spin,2,0.5255745529721723,0.8695896574977257
spin,2,0.7903783815319069,0.7255432064101011
spin,2,1.2202354335557772,0.4511974417086021
spin,2,1.7847100581429585,0.1551233191957047
spin,2,2.558659676273952,0.006818489201811236
spin,2,2.5083938254468063,0.009395540767928213
spin,2,2.5932943804098088,0.005371954871626306
spin,2,2.2182100778767473,0.03937733956433138
spin,2,0.8828186453966944,0.6682867744116087
spin,2,1.8678982524226413,0.12505052275155765
spin,2,0.5914504385365944,0.8373465510538546
spin,2,0.4176763806390533,0.9158814948079852
spin,2,2.026223632687261,0.07844309626783692
spin,2,0.6151591057478576,0.8250830445024373
spin,2,2.4138026281097598,0.01604701845618914
spin,2,2.6678872294110825,0.0030313814061864583
spin,2,2.6991246177511945,0.0023185344543557927
spin,2,2.4929922058043386,0.010309355353433776
spin,2,2.1762148296416277,0.046417356828369734
spin,2,2.448334659473026,0.013320842545133067
spin,2,1.4365740033184753,0.32138676084044054
spin,2,0.9406554562075728,0.6314357080538264
spin,2,1.5456016344970747,0.2627546730045076
spin,2,2.1245233290264647,0.05620195916934009
spin,2,1.0984342767194246,0.5292496653990589
spin,2,1.3057701731962048,0.3981196760631863
spin,2,1.2837123865625368,0.41162279001161606
spin,2,0.5850223438610773,0.8406136909152931
spin,2,0.6292270222823525,0.817652385268411
spin,2,1.7584865594469798,0.16540887898146328
spin,2,1.0316993773822971,0.5725655514451453
spin,2,2.0496047851061596,0.07270520203602113
spin,2,0.9192128400284415,0.645167376195657
spin,2,1.5339874066273462,0.2687388755417792
spin,2,1.9858532515904939,0.08903002091498982
spin,2,0.30748406987334354,0.9536480091669649
spin,2,1.1498907815821267,0.49602942505319975
spin,2,0.764487283442449,0.7410948650842389
spin,2,1.5821471937268299,0.2443568975674765
spin,2,0.31540215977527064,0.951280026447288
spin,2,1.2238266035799796,0.44893328497480167
spin,2,0.7504605244454622,0.7494147437596027
spin,2,1.6207777491641926,0.2256437083347355
spin,2,1.9886786015391147,0.0882607245938649
spin,2,2.308174329226801,0.02683873985351753
spin,2,1.7052373139604902,0.18747325495888917
spin,2,1.3550262304113392,0.36850953917427215
spin,2,1.4081812418782829,0.33750252028600763
spin,2,0.9458672876955347,0.6280877322938011
spin,2,0.27528512492269797,0.9627021569983227
spin,2,0.2830086582264917,0.9606152495812192
spin,2,0.6819682527590346,0.7888402555455403
spin,2,1.6172428241667602,0.22732403181465186
spin,2,0.7550296174114915,0.7467130926593677
spin,2,1.0102339038294266,0.5864976027401739
spin,2,2.131232170180769,0.0548600816027985
spin,2,0.7957542826445604,0.7222842112752653
spin,2,1.6309413166212055,0.220848897613179
spin,2,1.8006330592606596,0.14906604700985351
spin,2,1.2381671403066201,0.4399199477092652
spin,2,1.9270217660562572,0.1060351792928921
spin,2,0.6208919474007233,0.8220685137628698
spin,2,2.01011332286662,0.08256386849007122
spin,2,0.9845248702203853,0.6031533526333208
spin,2,0.3779481430163857,0.9306690074628977
spin,2,1.0649074801483644,0.5509982631906201
spin,2,2.180348752079309,0.04568894515026491
spin,2,0.7994198475159539,0.7200564224110823
spin,2,2.13746187646728,0.05363351656743015
spin,2,0.4320730267617183,0.9102110331415528
spin,2,1.0261914820645737,0.5761418293709499
spin,2,1.7392583690768002,0.1731948212861874
spin,2,1.7496212042044035,0.16897307231560124
spin,2,1.8859016014365175,0.11905378707114533
spin,2,2.5778526730461135,0.005985918514504227
spin,2,2.006323625678965,0.08355321668753975
spin,2,1.5334616345982242,0.269011317661694
spin,2,0.9646473159098401,0.6159948316032929
spin,2,1.861150506089571,0.12734492102030895
spin,2,1.3956836824626067,0.3446976004236113
spin,2,2.6804945820119643,0.002726694949607025
spin,2,0.5750451199913277,0.845634515800067
spin,2,2.0632972976509616,0.06947676154697092
spin,2,0.9393277136701098,0.6322880149306144
spin,2,1.811496176681601,0.14501535779682842
spin,2,2.1994882195610077,0.042418024786739686
spin,2,0.9842961211718668,0.603301337282594
